Puzzle_ID,Model_Name,Run #,Is_Correct
out_p10_vmath,mixtral-8x7b-ins,3,0
out_p10_vmath,mixtral-8x7b-ins,4,0
out_p10_vmath,mixtral-8x7b-ins,5,0
out_p10_vmath,mixtral-8x7b-ins,6,0
out_p10_vmath,mixtral-8x7b-ins,7,0
out_p10_vmath,mixtral-8x7b-ins,8,0
out_p10_vmath,mixtral-8x7b-ins,9,0
out_p10_vparametrization,mixtral-8x7b-ins,0,0
out_p10_vparametrization,mixtral-8x7b-ins,1,0
out_p10_vparametrization,mixtral-8x7b-ins,2,0
out_p10_vparametrization,mixtral-8x7b-ins,3,0
out_p10_vparametrization,mixtral-8x7b-ins,4,0
out_p10_vparametrization,mixtral-8x7b-ins,5,0
out_p10_vparametrization,mixtral-8x7b-ins,6,0
out_p10_vparametrization,mixtral-8x7b-ins,7,0
out_p10_vparametrization,mixtral-8x7b-ins,8,0
out_p10_vparametrization,mixtral-8x7b-ins,9,0
out_p11_vadversarial,mixtral-8x7b-ins,0,0
out_p11_vadversarial,mixtral-8x7b-ins,1,0
out_p11_vadversarial,mixtral-8x7b-ins,2,0
out_p11_vadversarial,mixtral-8x7b-ins,3,0
out_p11_vadversarial,mixtral-8x7b-ins,4,0
out_p11_vadversarial,mixtral-8x7b-ins,5,0
out_p11_vadversarial,mixtral-8x7b-ins,6,0
out_p11_vadversarial,mixtral-8x7b-ins,7,0
out_p11_vadversarial,mixtral-8x7b-ins,8,0
out_p11_vadversarial,mixtral-8x7b-ins,9,0
out_p11_vcommon,mixtral-8x7b-ins,0,0
out_p11_vcommon,mixtral-8x7b-ins,1,0
out_p11_vcommon,mixtral-8x7b-ins,2,0
out_p11_vcommon,mixtral-8x7b-ins,3,0
out_p11_vcommon,mixtral-8x7b-ins,4,0
out_p11_vcommon,mixtral-8x7b-ins,5,0
out_p11_vcommon,mixtral-8x7b-ins,6,0
out_p11_vcommon,mixtral-8x7b-ins,7,0
out_p11_vcommon,mixtral-8x7b-ins,8,0
out_p11_vcommon,mixtral-8x7b-ins,9,0
out_p11_vlinguistic_obfuscation,mixtral-8x7b-ins,0,0
out_p11_vlinguistic_obfuscation,mixtral-8x7b-ins,1,0
out_p11_vlinguistic_obfuscation,mixtral-8x7b-ins,2,0
out_p11_vlinguistic_obfuscation,mixtral-8x7b-ins,3,0
out_p11_vlinguistic_obfuscation,mixtral-8x7b-ins,4,0
out_p11_vlinguistic_obfuscation,mixtral-8x7b-ins,5,0
out_p11_vlinguistic_obfuscation,mixtral-8x7b-ins,6,0
out_p11_vlinguistic_obfuscation,mixtral-8x7b-ins,7,0
out_p11_vlinguistic_obfuscation,mixtral-8x7b-ins,8,0
out_p11_vlinguistic_obfuscation,mixtral-8x7b-ins,9,0
out_p11_vmath,mixtral-8x7b-ins,0,0
out_p11_vmath,mixtral-8x7b-ins,1,0
out_p11_vmath,mixtral-8x7b-ins,2,0
out_p11_vmath,mixtral-8x7b-ins,3,0
out_p11_vmath,mixtral-8x7b-ins,4,0
out_p11_vmath,mixtral-8x7b-ins,5,0
out_p11_vmath,mixtral-8x7b-ins,6,0
out_p11_vmath,mixtral-8x7b-ins,7,0
out_p11_vmath,mixtral-8x7b-ins,8,0
out_p11_vmath,mixtral-8x7b-ins,9,0
out_p11_vparametrization,mixtral-8x7b-ins,0,0
out_p11_vparametrization,mixtral-8x7b-ins,1,0
out_p11_vparametrization,mixtral-8x7b-ins,2,0
out_p11_vparametrization,mixtral-8x7b-ins,3,0
out_p11_vparametrization,mixtral-8x7b-ins,4,0
out_p11_vparametrization,mixtral-8x7b-ins,5,0
out_p11_vparametrization,mixtral-8x7b-ins,6,0
out_p11_vparametrization,mixtral-8x7b-ins,7,0
out_p11_vparametrization,mixtral-8x7b-ins,8,0
out_p11_vparametrization,mixtral-8x7b-ins,9,0
out_p12_vadversarial,mixtral-8x7b-ins,0,0
out_p12_vadversarial,mixtral-8x7b-ins,1,0
out_p12_vadversarial,mixtral-8x7b-ins,2,0
out_p12_vadversarial,mixtral-8x7b-ins,3,1
out_p12_vadversarial,mixtral-8x7b-ins,4,1
out_p12_vadversarial,mixtral-8x7b-ins,5,1
out_p12_vadversarial,mixtral-8x7b-ins,6,1
out_p12_vadversarial,mixtral-8x7b-ins,7,0
out_p12_vadversarial,mixtral-8x7b-ins,8,0
out_p12_vadversarial,mixtral-8x7b-ins,9,1
out_p12_vcommon,mixtral-8x7b-ins,0,0
out_p12_vcommon,mixtral-8x7b-ins,1,1
out_p12_vcommon,mixtral-8x7b-ins,2,1
out_p12_vcommon,mixtral-8x7b-ins,3,1
out_p12_vcommon,mixtral-8x7b-ins,4,0
out_p12_vcommon,mixtral-8x7b-ins,5,1
out_p12_vcommon,mixtral-8x7b-ins,6,1
out_p12_vcommon,mixtral-8x7b-ins,7,0
out_p12_vcommon,mixtral-8x7b-ins,8,1
out_p12_vcommon,mixtral-8x7b-ins,9,1
out_p12_vlinguistic_obfuscation,mixtral-8x7b-ins,0,0
out_p12_vlinguistic_obfuscation,mixtral-8x7b-ins,1,0
out_p12_vlinguistic_obfuscation,mixtral-8x7b-ins,2,1
out_p12_vlinguistic_obfuscation,mixtral-8x7b-ins,3,0
out_p12_vlinguistic_obfuscation,mixtral-8x7b-ins,4,1
out_p12_vlinguistic_obfuscation,mixtral-8x7b-ins,5,1
out_p12_vlinguistic_obfuscation,mixtral-8x7b-ins,6,0
out_p12_vlinguistic_obfuscation,mixtral-8x7b-ins,7,0
out_p12_vlinguistic_obfuscation,mixtral-8x7b-ins,8,1
out_p12_vlinguistic_obfuscation,mixtral-8x7b-ins,9,0
out_p12_vmath,mixtral-8x7b-ins,0,1
out_p12_vmath,mixtral-8x7b-ins,1,0
out_p12_vmath,mixtral-8x7b-ins,2,0
out_p12_vmath,mixtral-8x7b-ins,3,1
out_p12_vmath,mixtral-8x7b-ins,4,1
out_p12_vmath,mixtral-8x7b-ins,5,1
out_p12_vmath,mixtral-8x7b-ins,6,1
out_p12_vmath,mixtral-8x7b-ins,7,1
out_p12_vmath,mixtral-8x7b-ins,8,0
out_p12_vmath,mixtral-8x7b-ins,9,1
out_p12_vparametrization,mixtral-8x7b-ins,0,1
out_p12_vparametrization,mixtral-8x7b-ins,1,1
out_p12_vparametrization,mixtral-8x7b-ins,2,0
out_p12_vparametrization,mixtral-8x7b-ins,3,0
out_p12_vparametrization,mixtral-8x7b-ins,4,0
out_p12_vparametrization,mixtral-8x7b-ins,5,0
out_p12_vparametrization,mixtral-8x7b-ins,6,0
out_p12_vparametrization,mixtral-8x7b-ins,7,1
out_p12_vparametrization,mixtral-8x7b-ins,8,1
out_p12_vparametrization,mixtral-8x7b-ins,9,1
out_p13_vadversarial,mixtral-8x7b-ins,0,1
out_p13_vadversarial,mixtral-8x7b-ins,1,1
out_p13_vadversarial,mixtral-8x7b-ins,2,1
out_p13_vadversarial,mixtral-8x7b-ins,3,1
out_p13_vadversarial,mixtral-8x7b-ins,4,1
out_p13_vadversarial,mixtral-8x7b-ins,5,1
out_p13_vadversarial,mixtral-8x7b-ins,6,0
out_p13_vadversarial,mixtral-8x7b-ins,7,0
out_p13_vadversarial,mixtral-8x7b-ins,8,1
out_p13_vadversarial,mixtral-8x7b-ins,9,0
out_p13_vcommon,mixtral-8x7b-ins,0,1
out_p13_vcommon,mixtral-8x7b-ins,1,1
out_p13_vcommon,mixtral-8x7b-ins,2,0
out_p13_vcommon,mixtral-8x7b-ins,3,1
out_p13_vcommon,mixtral-8x7b-ins,4,1
out_p13_vcommon,mixtral-8x7b-ins,5,1
out_p13_vcommon,mixtral-8x7b-ins,6,0
out_p13_vcommon,mixtral-8x7b-ins,7,0
out_p13_vcommon,mixtral-8x7b-ins,8,1
out_p13_vcommon,mixtral-8x7b-ins,9,1
out_p13_vlinguistic_obfuscation,mixtral-8x7b-ins,0,1
out_p13_vlinguistic_obfuscation,mixtral-8x7b-ins,1,1
out_p13_vlinguistic_obfuscation,mixtral-8x7b-ins,2,1
out_p13_vlinguistic_obfuscation,mixtral-8x7b-ins,3,1
out_p13_vlinguistic_obfuscation,mixtral-8x7b-ins,4,1
out_p13_vlinguistic_obfuscation,mixtral-8x7b-ins,5,1
out_p13_vlinguistic_obfuscation,mixtral-8x7b-ins,6,0
out_p13_vlinguistic_obfuscation,mixtral-8x7b-ins,7,1
out_p13_vlinguistic_obfuscation,mixtral-8x7b-ins,8,1
out_p13_vlinguistic_obfuscation,mixtral-8x7b-ins,9,0
out_p13_vmath,mixtral-8x7b-ins,0,1
out_p13_vmath,mixtral-8x7b-ins,1,0
out_p13_vmath,mixtral-8x7b-ins,2,0
out_p13_vmath,mixtral-8x7b-ins,3,1
out_p13_vmath,mixtral-8x7b-ins,4,0
out_p13_vmath,mixtral-8x7b-ins,5,0
out_p13_vmath,mixtral-8x7b-ins,6,1
out_p13_vmath,mixtral-8x7b-ins,7,0
out_p13_vmath,mixtral-8x7b-ins,8,0
out_p13_vmath,mixtral-8x7b-ins,9,0
out_p13_vparametrization,mixtral-8x7b-ins,0,1
out_p13_vparametrization,mixtral-8x7b-ins,1,0
out_p13_vparametrization,mixtral-8x7b-ins,2,1
out_p13_vparametrization,mixtral-8x7b-ins,3,0
out_p13_vparametrization,mixtral-8x7b-ins,4,0
out_p13_vparametrization,mixtral-8x7b-ins,5,0
out_p13_vparametrization,mixtral-8x7b-ins,6,0
out_p13_vparametrization,mixtral-8x7b-ins,7,0
out_p13_vparametrization,mixtral-8x7b-ins,8,0
out_p13_vparametrization,mixtral-8x7b-ins,9,0
out_p14_vadversarial,mixtral-8x7b-ins,0,0
out_p14_vadversarial,mixtral-8x7b-ins,1,0
out_p14_vadversarial,mixtral-8x7b-ins,2,0
out_p14_vadversarial,mixtral-8x7b-ins,3,0
out_p14_vadversarial,mixtral-8x7b-ins,4,0
out_p14_vadversarial,mixtral-8x7b-ins,5,0
out_p14_vadversarial,mixtral-8x7b-ins,6,0
out_p14_vadversarial,mixtral-8x7b-ins,7,0
out_p14_vadversarial,mixtral-8x7b-ins,8,0
out_p14_vadversarial,mixtral-8x7b-ins,9,0
out_p14_vcommon,mixtral-8x7b-ins,0,0
out_p14_vcommon,mixtral-8x7b-ins,1,0
out_p14_vcommon,mixtral-8x7b-ins,2,0
out_p14_vcommon,mixtral-8x7b-ins,3,0
out_p14_vcommon,mixtral-8x7b-ins,4,0
out_p14_vcommon,mixtral-8x7b-ins,5,0
out_p14_vcommon,mixtral-8x7b-ins,6,0
out_p14_vcommon,mixtral-8x7b-ins,7,0
out_p14_vcommon,mixtral-8x7b-ins,8,0
out_p14_vcommon,mixtral-8x7b-ins,9,0
out_p14_vlinguistic_obfuscation,mixtral-8x7b-ins,0,0
out_p14_vlinguistic_obfuscation,mixtral-8x7b-ins,1,0
out_p14_vlinguistic_obfuscation,mixtral-8x7b-ins,2,0
out_p14_vlinguistic_obfuscation,mixtral-8x7b-ins,3,0
out_p14_vlinguistic_obfuscation,mixtral-8x7b-ins,4,0
out_p14_vlinguistic_obfuscation,mixtral-8x7b-ins,5,0
out_p14_vlinguistic_obfuscation,mixtral-8x7b-ins,6,0
out_p14_vlinguistic_obfuscation,mixtral-8x7b-ins,7,0
out_p14_vlinguistic_obfuscation,mixtral-8x7b-ins,8,0
out_p14_vlinguistic_obfuscation,mixtral-8x7b-ins,9,0
out_p14_vmath,mixtral-8x7b-ins,0,0
out_p14_vmath,mixtral-8x7b-ins,1,0
out_p14_vmath,mixtral-8x7b-ins,2,0
out_p14_vmath,mixtral-8x7b-ins,3,0
out_p14_vmath,mixtral-8x7b-ins,4,0
out_p14_vmath,mixtral-8x7b-ins,5,0
out_p14_vmath,mixtral-8x7b-ins,6,0
out_p14_vmath,mixtral-8x7b-ins,7,0
out_p14_vmath,mixtral-8x7b-ins,8,0
out_p14_vmath,mixtral-8x7b-ins,9,0
out_p14_vparametrization,mixtral-8x7b-ins,0,0
out_p14_vparametrization,mixtral-8x7b-ins,1,0
out_p14_vparametrization,mixtral-8x7b-ins,2,0
out_p14_vparametrization,mixtral-8x7b-ins,3,0
out_p14_vparametrization,mixtral-8x7b-ins,4,0
out_p14_vparametrization,mixtral-8x7b-ins,5,0
out_p14_vparametrization,mixtral-8x7b-ins,6,0
out_p14_vparametrization,mixtral-8x7b-ins,7,0
out_p14_vparametrization,mixtral-8x7b-ins,8,0
out_p14_vparametrization,mixtral-8x7b-ins,9,0
out_p15_vadversarial,mixtral-8x7b-ins,0,0
out_p15_vadversarial,mixtral-8x7b-ins,1,0
out_p15_vadversarial,mixtral-8x7b-ins,2,0
out_p15_vadversarial,mixtral-8x7b-ins,3,0
out_p15_vadversarial,mixtral-8x7b-ins,4,0
out_p15_vadversarial,mixtral-8x7b-ins,5,0
out_p15_vadversarial,mixtral-8x7b-ins,6,0
out_p15_vadversarial,mixtral-8x7b-ins,7,1
out_p15_vadversarial,mixtral-8x7b-ins,8,0
out_p15_vadversarial,mixtral-8x7b-ins,9,0
out_p15_vcommon,mixtral-8x7b-ins,0,0
out_p15_vcommon,mixtral-8x7b-ins,1,0
out_p15_vcommon,mixtral-8x7b-ins,2,0
out_p15_vcommon,mixtral-8x7b-ins,3,0
out_p15_vcommon,mixtral-8x7b-ins,4,0
out_p15_vcommon,mixtral-8x7b-ins,5,0
out_p15_vcommon,mixtral-8x7b-ins,6,0
out_p15_vcommon,mixtral-8x7b-ins,7,0
out_p15_vcommon,mixtral-8x7b-ins,8,0
out_p15_vcommon,mixtral-8x7b-ins,9,0
out_p15_vlinguistic_obfuscation,mixtral-8x7b-ins,0,0
out_p15_vlinguistic_obfuscation,mixtral-8x7b-ins,1,0
out_p15_vlinguistic_obfuscation,mixtral-8x7b-ins,2,0
out_p15_vlinguistic_obfuscation,mixtral-8x7b-ins,3,0
out_p15_vlinguistic_obfuscation,mixtral-8x7b-ins,4,0
out_p15_vlinguistic_obfuscation,mixtral-8x7b-ins,5,0
out_p15_vlinguistic_obfuscation,mixtral-8x7b-ins,6,0
out_p15_vlinguistic_obfuscation,mixtral-8x7b-ins,7,0
out_p15_vlinguistic_obfuscation,mixtral-8x7b-ins,8,0
out_p15_vlinguistic_obfuscation,mixtral-8x7b-ins,9,0
out_p15_vmath,mixtral-8x7b-ins,0,0
out_p15_vmath,mixtral-8x7b-ins,1,0
out_p15_vmath,mixtral-8x7b-ins,2,0
out_p15_vmath,mixtral-8x7b-ins,3,0
out_p15_vmath,mixtral-8x7b-ins,4,1
out_p15_vmath,mixtral-8x7b-ins,5,0
out_p15_vmath,mixtral-8x7b-ins,6,0
out_p15_vmath,mixtral-8x7b-ins,7,0
out_p15_vmath,mixtral-8x7b-ins,8,0
out_p15_vmath,mixtral-8x7b-ins,9,0
out_p15_vparametrization,mixtral-8x7b-ins,0,0
out_p15_vparametrization,mixtral-8x7b-ins,1,0
out_p15_vparametrization,mixtral-8x7b-ins,2,0
out_p15_vparametrization,mixtral-8x7b-ins,3,0
out_p15_vparametrization,mixtral-8x7b-ins,4,0
out_p15_vparametrization,mixtral-8x7b-ins,5,0
out_p15_vparametrization,mixtral-8x7b-ins,6,0
out_p15_vparametrization,mixtral-8x7b-ins,7,0
out_p15_vparametrization,mixtral-8x7b-ins,8,0
out_p15_vparametrization,mixtral-8x7b-ins,9,0
out_p16_vadversarial,mixtral-8x7b-ins,0,0
out_p16_vadversarial,mixtral-8x7b-ins,1,0
out_p16_vadversarial,mixtral-8x7b-ins,2,0
out_p16_vadversarial,mixtral-8x7b-ins,3,0
out_p16_vadversarial,mixtral-8x7b-ins,4,0
out_p16_vadversarial,mixtral-8x7b-ins,5,0
out_p16_vadversarial,mixtral-8x7b-ins,6,0
out_p16_vadversarial,mixtral-8x7b-ins,7,0
out_p16_vadversarial,mixtral-8x7b-ins,8,0
out_p16_vadversarial,mixtral-8x7b-ins,9,0
out_p16_vcommon,mixtral-8x7b-ins,0,0
out_p16_vcommon,mixtral-8x7b-ins,1,0
out_p16_vcommon,mixtral-8x7b-ins,2,0
out_p16_vcommon,mixtral-8x7b-ins,3,0
out_p16_vcommon,mixtral-8x7b-ins,4,0
out_p16_vcommon,mixtral-8x7b-ins,5,0
out_p16_vcommon,mixtral-8x7b-ins,6,0
out_p16_vcommon,mixtral-8x7b-ins,7,0
out_p16_vcommon,mixtral-8x7b-ins,8,0
out_p16_vcommon,mixtral-8x7b-ins,9,0
out_p16_vlinguistic_obfuscation,mixtral-8x7b-ins,0,0
out_p16_vlinguistic_obfuscation,mixtral-8x7b-ins,1,0
out_p16_vlinguistic_obfuscation,mixtral-8x7b-ins,2,0
out_p16_vlinguistic_obfuscation,mixtral-8x7b-ins,3,0
out_p16_vlinguistic_obfuscation,mixtral-8x7b-ins,4,0
out_p16_vlinguistic_obfuscation,mixtral-8x7b-ins,5,0
out_p16_vlinguistic_obfuscation,mixtral-8x7b-ins,6,0
out_p16_vlinguistic_obfuscation,mixtral-8x7b-ins,7,0
out_p16_vlinguistic_obfuscation,mixtral-8x7b-ins,8,0
out_p16_vlinguistic_obfuscation,mixtral-8x7b-ins,9,0
out_p16_vmath,mixtral-8x7b-ins,0,0
out_p16_vmath,mixtral-8x7b-ins,1,0
out_p16_vmath,mixtral-8x7b-ins,2,0
out_p16_vmath,mixtral-8x7b-ins,3,0
out_p16_vmath,mixtral-8x7b-ins,4,0
out_p16_vmath,mixtral-8x7b-ins,5,0
out_p16_vmath,mixtral-8x7b-ins,6,0
out_p16_vmath,mixtral-8x7b-ins,7,0
out_p16_vmath,mixtral-8x7b-ins,8,0
out_p16_vmath,mixtral-8x7b-ins,9,0
out_p16_vparametrization,mixtral-8x7b-ins,0,0
out_p16_vparametrization,mixtral-8x7b-ins,1,0
out_p16_vparametrization,mixtral-8x7b-ins,2,0
out_p16_vparametrization,mixtral-8x7b-ins,3,0
out_p16_vparametrization,mixtral-8x7b-ins,4,0
out_p16_vparametrization,mixtral-8x7b-ins,5,0
out_p16_vparametrization,mixtral-8x7b-ins,6,0
out_p16_vparametrization,mixtral-8x7b-ins,7,0
out_p16_vparametrization,mixtral-8x7b-ins,8,0
out_p16_vparametrization,mixtral-8x7b-ins,9,0
out_p17_vadversarial,mixtral-8x7b-ins,0,0
out_p17_vadversarial,mixtral-8x7b-ins,1,1
out_p17_vadversarial,mixtral-8x7b-ins,2,0
out_p17_vadversarial,mixtral-8x7b-ins,3,0
out_p17_vadversarial,mixtral-8x7b-ins,4,0
out_p17_vadversarial,mixtral-8x7b-ins,5,0
out_p17_vadversarial,mixtral-8x7b-ins,6,0
out_p17_vadversarial,mixtral-8x7b-ins,7,0
out_p17_vadversarial,mixtral-8x7b-ins,8,0
out_p17_vadversarial,mixtral-8x7b-ins,9,0
out_p17_vcommon,mixtral-8x7b-ins,0,0
out_p17_vcommon,mixtral-8x7b-ins,1,0
out_p17_vcommon,mixtral-8x7b-ins,2,1
out_p17_vcommon,mixtral-8x7b-ins,3,1
out_p17_vcommon,mixtral-8x7b-ins,4,0
out_p17_vcommon,mixtral-8x7b-ins,5,0
out_p17_vcommon,mixtral-8x7b-ins,6,0
out_p17_vcommon,mixtral-8x7b-ins,7,0
out_p17_vcommon,mixtral-8x7b-ins,8,1
out_p17_vcommon,mixtral-8x7b-ins,9,0
out_p17_vlinguistic_obfuscation,mixtral-8x7b-ins,0,0
out_p17_vlinguistic_obfuscation,mixtral-8x7b-ins,1,0
out_p17_vlinguistic_obfuscation,mixtral-8x7b-ins,2,0
out_p17_vlinguistic_obfuscation,mixtral-8x7b-ins,3,0
out_p17_vlinguistic_obfuscation,mixtral-8x7b-ins,4,0
out_p17_vlinguistic_obfuscation,mixtral-8x7b-ins,5,0
out_p17_vlinguistic_obfuscation,mixtral-8x7b-ins,6,0
out_p17_vlinguistic_obfuscation,mixtral-8x7b-ins,7,1
out_p17_vlinguistic_obfuscation,mixtral-8x7b-ins,8,0
out_p17_vlinguistic_obfuscation,mixtral-8x7b-ins,9,0
out_p17_vmath,mixtral-8x7b-ins,0,1
out_p17_vmath,mixtral-8x7b-ins,1,0
out_p17_vmath,mixtral-8x7b-ins,2,0
out_p17_vmath,mixtral-8x7b-ins,3,0
out_p17_vmath,mixtral-8x7b-ins,4,0
out_p17_vmath,mixtral-8x7b-ins,5,0
out_p17_vmath,mixtral-8x7b-ins,6,0
out_p17_vmath,mixtral-8x7b-ins,7,0
out_p17_vmath,mixtral-8x7b-ins,8,0
out_p17_vmath,mixtral-8x7b-ins,9,0
out_p17_vparametrization,mixtral-8x7b-ins,0,0
out_p17_vparametrization,mixtral-8x7b-ins,1,0
out_p17_vparametrization,mixtral-8x7b-ins,2,0
out_p17_vparametrization,mixtral-8x7b-ins,3,0
out_p17_vparametrization,mixtral-8x7b-ins,4,0
out_p17_vparametrization,mixtral-8x7b-ins,5,0
out_p17_vparametrization,mixtral-8x7b-ins,6,0
out_p17_vparametrization,mixtral-8x7b-ins,7,0
out_p17_vparametrization,mixtral-8x7b-ins,8,0
out_p17_vparametrization,mixtral-8x7b-ins,9,0
out_p18_vadversarial,mixtral-8x7b-ins,0,0
out_p18_vadversarial,mixtral-8x7b-ins,1,1
out_p18_vadversarial,mixtral-8x7b-ins,2,0
out_p18_vadversarial,mixtral-8x7b-ins,3,1
out_p18_vadversarial,mixtral-8x7b-ins,4,1
out_p18_vadversarial,mixtral-8x7b-ins,5,0
out_p18_vadversarial,mixtral-8x7b-ins,6,1
out_p18_vadversarial,mixtral-8x7b-ins,7,0
out_p18_vadversarial,mixtral-8x7b-ins,8,1
out_p18_vadversarial,mixtral-8x7b-ins,9,0
out_p18_vcommon,mixtral-8x7b-ins,0,1
out_p18_vcommon,mixtral-8x7b-ins,1,1
out_p18_vcommon,mixtral-8x7b-ins,2,1
out_p18_vcommon,mixtral-8x7b-ins,3,1
out_p18_vcommon,mixtral-8x7b-ins,4,1
out_p18_vcommon,mixtral-8x7b-ins,5,1
out_p18_vcommon,mixtral-8x7b-ins,6,1
out_p18_vcommon,mixtral-8x7b-ins,7,1
out_p18_vcommon,mixtral-8x7b-ins,8,1
out_p18_vcommon,mixtral-8x7b-ins,9,1
out_p18_vlinguistic_obfuscation,mixtral-8x7b-ins,0,0
out_p18_vlinguistic_obfuscation,mixtral-8x7b-ins,1,0
out_p18_vlinguistic_obfuscation,mixtral-8x7b-ins,2,0
out_p18_vlinguistic_obfuscation,mixtral-8x7b-ins,3,0
out_p18_vlinguistic_obfuscation,mixtral-8x7b-ins,4,0
out_p18_vlinguistic_obfuscation,mixtral-8x7b-ins,5,0
out_p18_vlinguistic_obfuscation,mixtral-8x7b-ins,6,1
out_p18_vlinguistic_obfuscation,mixtral-8x7b-ins,7,0
out_p18_vlinguistic_obfuscation,mixtral-8x7b-ins,8,0
out_p18_vlinguistic_obfuscation,mixtral-8x7b-ins,9,0
out_p18_vmath,mixtral-8x7b-ins,0,1
out_p18_vmath,mixtral-8x7b-ins,1,1
out_p18_vmath,mixtral-8x7b-ins,2,1
out_p18_vmath,mixtral-8x7b-ins,3,0
out_p18_vmath,mixtral-8x7b-ins,4,0
out_p18_vmath,mixtral-8x7b-ins,5,0
out_p18_vmath,mixtral-8x7b-ins,6,1
out_p18_vmath,mixtral-8x7b-ins,7,1
out_p18_vmath,mixtral-8x7b-ins,8,1
out_p18_vmath,mixtral-8x7b-ins,9,1
out_p18_vparametrization,mixtral-8x7b-ins,0,1
out_p18_vparametrization,mixtral-8x7b-ins,1,1
out_p18_vparametrization,mixtral-8x7b-ins,2,1
out_p18_vparametrization,mixtral-8x7b-ins,3,1
out_p18_vparametrization,mixtral-8x7b-ins,4,1
out_p18_vparametrization,mixtral-8x7b-ins,5,1
out_p18_vparametrization,mixtral-8x7b-ins,6,1
out_p18_vparametrization,mixtral-8x7b-ins,7,0
out_p18_vparametrization,mixtral-8x7b-ins,8,1
out_p18_vparametrization,mixtral-8x7b-ins,9,1
out_p19_vadversarial,mixtral-8x7b-ins,0,0
out_p19_vadversarial,mixtral-8x7b-ins,1,0
out_p19_vadversarial,mixtral-8x7b-ins,2,0
out_p19_vadversarial,mixtral-8x7b-ins,3,0
out_p19_vadversarial,mixtral-8x7b-ins,4,0
out_p19_vadversarial,mixtral-8x7b-ins,5,0
out_p19_vadversarial,mixtral-8x7b-ins,6,0
out_p19_vadversarial,mixtral-8x7b-ins,7,0
out_p19_vadversarial,mixtral-8x7b-ins,8,0
out_p19_vadversarial,mixtral-8x7b-ins,9,0
out_p19_vcommon,mixtral-8x7b-ins,0,0
out_p19_vcommon,mixtral-8x7b-ins,1,1
out_p19_vcommon,mixtral-8x7b-ins,2,0
out_p19_vcommon,mixtral-8x7b-ins,3,0
out_p19_vcommon,mixtral-8x7b-ins,4,0
out_p19_vcommon,mixtral-8x7b-ins,5,0
out_p19_vcommon,mixtral-8x7b-ins,6,0
out_p19_vcommon,mixtral-8x7b-ins,7,0
out_p19_vcommon,mixtral-8x7b-ins,8,0
out_p19_vcommon,mixtral-8x7b-ins,9,0
out_p19_vlinguistic_obfuscation,mixtral-8x7b-ins,0,0
out_p19_vlinguistic_obfuscation,mixtral-8x7b-ins,1,0
out_p19_vlinguistic_obfuscation,mixtral-8x7b-ins,2,0
out_p19_vlinguistic_obfuscation,mixtral-8x7b-ins,3,0
out_p19_vlinguistic_obfuscation,mixtral-8x7b-ins,4,0
out_p19_vlinguistic_obfuscation,mixtral-8x7b-ins,5,0
out_p19_vlinguistic_obfuscation,mixtral-8x7b-ins,6,0
out_p19_vlinguistic_obfuscation,mixtral-8x7b-ins,7,0
out_p19_vlinguistic_obfuscation,mixtral-8x7b-ins,8,0
out_p19_vlinguistic_obfuscation,mixtral-8x7b-ins,9,0
out_p19_vmath,mixtral-8x7b-ins,0,0
out_p19_vmath,mixtral-8x7b-ins,1,0
out_p19_vmath,mixtral-8x7b-ins,2,0
out_p19_vmath,mixtral-8x7b-ins,3,1
out_p19_vmath,mixtral-8x7b-ins,4,1
out_p19_vmath,mixtral-8x7b-ins,5,0
out_p19_vmath,mixtral-8x7b-ins,6,0
out_p19_vmath,mixtral-8x7b-ins,7,0
out_p19_vmath,mixtral-8x7b-ins,8,0
out_p19_vmath,mixtral-8x7b-ins,9,1
out_p19_vparametrization,mixtral-8x7b-ins,0,0
out_p19_vparametrization,mixtral-8x7b-ins,1,0
out_p19_vparametrization,mixtral-8x7b-ins,2,0
out_p19_vparametrization,mixtral-8x7b-ins,3,0
out_p19_vparametrization,mixtral-8x7b-ins,4,0
out_p19_vparametrization,mixtral-8x7b-ins,5,0
out_p19_vparametrization,mixtral-8x7b-ins,6,0
out_p19_vparametrization,mixtral-8x7b-ins,7,0
out_p19_vparametrization,mixtral-8x7b-ins,8,0
out_p19_vparametrization,mixtral-8x7b-ins,9,0
out_p20_vadversarial,mixtral-8x7b-ins,0,0
out_p20_vadversarial,mixtral-8x7b-ins,1,0
out_p20_vadversarial,mixtral-8x7b-ins,2,0
out_p20_vadversarial,mixtral-8x7b-ins,3,0
out_p20_vadversarial,mixtral-8x7b-ins,4,0
out_p20_vadversarial,mixtral-8x7b-ins,5,0
out_p20_vadversarial,mixtral-8x7b-ins,6,0
out_p20_vadversarial,mixtral-8x7b-ins,7,0
out_p20_vadversarial,mixtral-8x7b-ins,8,0
out_p20_vadversarial,mixtral-8x7b-ins,9,0
out_p20_vcommon,mixtral-8x7b-ins,0,0
out_p20_vcommon,mixtral-8x7b-ins,1,0
out_p20_vcommon,mixtral-8x7b-ins,2,0
out_p20_vcommon,mixtral-8x7b-ins,3,0
out_p20_vcommon,mixtral-8x7b-ins,4,0
out_p20_vcommon,mixtral-8x7b-ins,5,0
out_p20_vcommon,mixtral-8x7b-ins,6,0
out_p20_vcommon,mixtral-8x7b-ins,7,0
out_p20_vcommon,mixtral-8x7b-ins,8,0
out_p20_vcommon,mixtral-8x7b-ins,9,0
