Puzzle_ID,Model_Name,Run #,Is_Correct,
out_p10_vcommon,Llama-2-70B-Chat,8,0,
out_p10_vcommon,Llama-2-70B-Chat,9,0,
out_p10_vlinguistic_obfuscation,Llama-2-70B-Chat,0,0,
out_p10_vlinguistic_obfuscation,Llama-2-70B-Chat,1,0,
out_p10_vlinguistic_obfuscation,Llama-2-70B-Chat,2,0,
out_p10_vlinguistic_obfuscation,Llama-2-70B-Chat,3,0,
out_p10_vlinguistic_obfuscation,Llama-2-70B-Chat,4,0,
out_p10_vlinguistic_obfuscation,Llama-2-70B-Chat,5,0,
out_p10_vlinguistic_obfuscation,Llama-2-70B-Chat,6,0,
out_p10_vlinguistic_obfuscation,Llama-2-70B-Chat,7,0,
out_p10_vlinguistic_obfuscation,Llama-2-70B-Chat,8,0,
out_p10_vlinguistic_obfuscation,Llama-2-70B-Chat,9,0,
out_p10_vmath,Llama-2-70B-Chat,0,0,
out_p10_vmath,Llama-2-70B-Chat,1,0,
out_p10_vmath,Llama-2-70B-Chat,2,0,
out_p10_vmath,Llama-2-70B-Chat,3,0,
out_p10_vmath,Llama-2-70B-Chat,4,0,
out_p10_vmath,Llama-2-70B-Chat,5,0,
out_p10_vmath,Llama-2-70B-Chat,6,0,
out_p10_vmath,Llama-2-70B-Chat,7,0,
out_p10_vmath,Llama-2-70B-Chat,8,0,
out_p10_vmath,Llama-2-70B-Chat,9,0,
out_p10_vparametrization,Llama-2-70B-Chat,0,0,
out_p10_vparametrization,Llama-2-70B-Chat,1,0,
out_p10_vparametrization,Llama-2-70B-Chat,2,0,
out_p10_vparametrization,Llama-2-70B-Chat,3,0,
out_p10_vparametrization,Llama-2-70B-Chat,4,0,
out_p10_vparametrization,Llama-2-70B-Chat,5,0,
out_p10_vparametrization,Llama-2-70B-Chat,6,0,
out_p10_vparametrization,Llama-2-70B-Chat,7,0,
out_p10_vparametrization,Llama-2-70B-Chat,8,0,
out_p10_vparametrization,Llama-2-70B-Chat,9,0,
out_p11_vadversarial,Llama-2-70B-Chat,0,0,
out_p11_vadversarial,Llama-2-70B-Chat,1,0,
out_p11_vadversarial,Llama-2-70B-Chat,2,0,
out_p11_vadversarial,Llama-2-70B-Chat,3,0,
out_p11_vadversarial,Llama-2-70B-Chat,4,0,
out_p11_vadversarial,Llama-2-70B-Chat,5,0,
out_p11_vadversarial,Llama-2-70B-Chat,6,0,
out_p11_vadversarial,Llama-2-70B-Chat,7,0,
out_p11_vadversarial,Llama-2-70B-Chat,8,0,
out_p11_vadversarial,Llama-2-70B-Chat,9,0,
out_p11_vcommon,Llama-2-70B-Chat,0,0,
out_p11_vcommon,Llama-2-70B-Chat,1,0,
out_p11_vcommon,Llama-2-70B-Chat,2,0,
out_p11_vcommon,Llama-2-70B-Chat,3,0,
out_p11_vcommon,Llama-2-70B-Chat,4,0,
out_p11_vcommon,Llama-2-70B-Chat,5,0,
out_p11_vcommon,Llama-2-70B-Chat,6,0,
out_p11_vcommon,Llama-2-70B-Chat,7,0,
out_p11_vcommon,Llama-2-70B-Chat,8,0,
out_p11_vcommon,Llama-2-70B-Chat,9,0,
out_p11_vlinguistic_obfuscation,Llama-2-70B-Chat,0,0,
out_p11_vlinguistic_obfuscation,Llama-2-70B-Chat,1,0,
out_p11_vlinguistic_obfuscation,Llama-2-70B-Chat,2,0,
out_p11_vlinguistic_obfuscation,Llama-2-70B-Chat,3,0,
out_p11_vlinguistic_obfuscation,Llama-2-70B-Chat,4,0,
out_p11_vlinguistic_obfuscation,Llama-2-70B-Chat,5,0,
out_p11_vlinguistic_obfuscation,Llama-2-70B-Chat,6,0,
out_p11_vlinguistic_obfuscation,Llama-2-70B-Chat,7,0,
out_p11_vlinguistic_obfuscation,Llama-2-70B-Chat,8,0,
out_p11_vlinguistic_obfuscation,Llama-2-70B-Chat,9,0,
out_p11_vmath,Llama-2-70B-Chat,0,0,
out_p11_vmath,Llama-2-70B-Chat,1,0,
out_p11_vmath,Llama-2-70B-Chat,2,0,
out_p11_vmath,Llama-2-70B-Chat,3,0,
out_p11_vmath,Llama-2-70B-Chat,4,0,
out_p11_vmath,Llama-2-70B-Chat,5,0,
out_p11_vmath,Llama-2-70B-Chat,6,0,
out_p11_vmath,Llama-2-70B-Chat,7,0,
out_p11_vmath,Llama-2-70B-Chat,8,0,
out_p11_vmath,Llama-2-70B-Chat,9,0,
out_p11_vparametrization,Llama-2-70B-Chat,0,0,
out_p11_vparametrization,Llama-2-70B-Chat,1,0,
out_p11_vparametrization,Llama-2-70B-Chat,2,0,
out_p11_vparametrization,Llama-2-70B-Chat,3,0,
out_p11_vparametrization,Llama-2-70B-Chat,4,0,
out_p11_vparametrization,Llama-2-70B-Chat,5,0,
out_p11_vparametrization,Llama-2-70B-Chat,6,0,
out_p11_vparametrization,Llama-2-70B-Chat,7,0,
out_p11_vparametrization,Llama-2-70B-Chat,8,0,
out_p11_vparametrization,Llama-2-70B-Chat,9,0,
out_p12_vadversarial,Llama-2-70B-Chat,0,0,
out_p12_vadversarial,Llama-2-70B-Chat,1,0,
out_p12_vadversarial,Llama-2-70B-Chat,2,1,
out_p12_vadversarial,Llama-2-70B-Chat,3,1,
out_p12_vadversarial,Llama-2-70B-Chat,4,0,
out_p12_vadversarial,Llama-2-70B-Chat,5,1,
out_p12_vadversarial,Llama-2-70B-Chat,6,1,
out_p12_vadversarial,Llama-2-70B-Chat,7,0,
out_p12_vadversarial,Llama-2-70B-Chat,8,0,
out_p12_vadversarial,Llama-2-70B-Chat,9,0,
out_p12_vcommon,Llama-2-70B-Chat,0,1,
out_p12_vcommon,Llama-2-70B-Chat,1,1,
out_p12_vcommon,Llama-2-70B-Chat,2,0,
out_p12_vcommon,Llama-2-70B-Chat,3,0,
out_p12_vcommon,Llama-2-70B-Chat,4,0,
out_p12_vcommon,Llama-2-70B-Chat,5,1,
out_p12_vcommon,Llama-2-70B-Chat,6,0,
out_p12_vcommon,Llama-2-70B-Chat,7,1,
out_p12_vcommon,Llama-2-70B-Chat,8,0,
out_p12_vcommon,Llama-2-70B-Chat,9,0,
out_p12_vlinguistic_obfuscation,Llama-2-70B-Chat,0,1,
out_p12_vlinguistic_obfuscation,Llama-2-70B-Chat,1,0,
out_p12_vlinguistic_obfuscation,Llama-2-70B-Chat,2,1,
out_p12_vlinguistic_obfuscation,Llama-2-70B-Chat,3,0,
out_p12_vlinguistic_obfuscation,Llama-2-70B-Chat,4,0,
out_p12_vlinguistic_obfuscation,Llama-2-70B-Chat,5,0,
out_p12_vlinguistic_obfuscation,Llama-2-70B-Chat,6,1,
out_p12_vlinguistic_obfuscation,Llama-2-70B-Chat,7,1,
out_p12_vlinguistic_obfuscation,Llama-2-70B-Chat,8,1,
out_p12_vlinguistic_obfuscation,Llama-2-70B-Chat,9,0,
out_p12_vmath,Llama-2-70B-Chat,0,1,
out_p12_vmath,Llama-2-70B-Chat,1,1,
out_p12_vmath,Llama-2-70B-Chat,2,1,
out_p12_vmath,Llama-2-70B-Chat,3,1,
out_p12_vmath,Llama-2-70B-Chat,4,1,
out_p12_vmath,Llama-2-70B-Chat,5,0,
out_p12_vmath,Llama-2-70B-Chat,6,1,
out_p12_vmath,Llama-2-70B-Chat,7,1,
out_p12_vmath,Llama-2-70B-Chat,8,1,
out_p12_vmath,Llama-2-70B-Chat,9,1,
out_p12_vparametrization,Llama-2-70B-Chat,0,0,
out_p12_vparametrization,Llama-2-70B-Chat,1,0,
out_p12_vparametrization,Llama-2-70B-Chat,2,1,
out_p12_vparametrization,Llama-2-70B-Chat,3,1,
out_p12_vparametrization,Llama-2-70B-Chat,4,1,
out_p12_vparametrization,Llama-2-70B-Chat,5,1,
out_p12_vparametrization,Llama-2-70B-Chat,6,1,
out_p12_vparametrization,Llama-2-70B-Chat,7,0,
out_p12_vparametrization,Llama-2-70B-Chat,8,1,
out_p12_vparametrization,Llama-2-70B-Chat,9,1,
out_p13_vadversarial,Llama-2-70B-Chat,0,0,
out_p13_vadversarial,Llama-2-70B-Chat,1,0,
out_p13_vadversarial,Llama-2-70B-Chat,2,0,
out_p13_vadversarial,Llama-2-70B-Chat,3,0,
out_p13_vadversarial,Llama-2-70B-Chat,4,0,
out_p13_vadversarial,Llama-2-70B-Chat,5,0,
out_p13_vadversarial,Llama-2-70B-Chat,6,0,
out_p13_vadversarial,Llama-2-70B-Chat,7,1,
out_p13_vadversarial,Llama-2-70B-Chat,8,0,
out_p13_vadversarial,Llama-2-70B-Chat,9,0,
out_p13_vcommon,Llama-2-70B-Chat,0,0,
out_p13_vcommon,Llama-2-70B-Chat,1,0,
out_p13_vcommon,Llama-2-70B-Chat,2,0,
out_p13_vcommon,Llama-2-70B-Chat,3,1,
out_p13_vcommon,Llama-2-70B-Chat,4,0,
out_p13_vcommon,Llama-2-70B-Chat,5,0,
out_p13_vcommon,Llama-2-70B-Chat,6,0,
out_p13_vcommon,Llama-2-70B-Chat,7,0,
out_p13_vcommon,Llama-2-70B-Chat,8,0,
out_p13_vcommon,Llama-2-70B-Chat,9,0,
out_p13_vlinguistic_obfuscation,Llama-2-70B-Chat,0,0,
out_p13_vlinguistic_obfuscation,Llama-2-70B-Chat,1,1,
out_p13_vlinguistic_obfuscation,Llama-2-70B-Chat,2,0,
out_p13_vlinguistic_obfuscation,Llama-2-70B-Chat,3,0,
out_p13_vlinguistic_obfuscation,Llama-2-70B-Chat,4,0,
out_p13_vlinguistic_obfuscation,Llama-2-70B-Chat,5,1,
out_p13_vlinguistic_obfuscation,Llama-2-70B-Chat,6,0,
out_p13_vlinguistic_obfuscation,Llama-2-70B-Chat,7,0,
out_p13_vlinguistic_obfuscation,Llama-2-70B-Chat,8,0,
out_p13_vlinguistic_obfuscation,Llama-2-70B-Chat,9,1,
out_p13_vmath,Llama-2-70B-Chat,0,1,
out_p13_vmath,Llama-2-70B-Chat,1,1,
out_p13_vmath,Llama-2-70B-Chat,2,0,
out_p13_vmath,Llama-2-70B-Chat,3,0,
out_p13_vmath,Llama-2-70B-Chat,4,1,
out_p13_vmath,Llama-2-70B-Chat,5,1,
out_p13_vmath,Llama-2-70B-Chat,6,0,
out_p13_vmath,Llama-2-70B-Chat,7,1,
out_p13_vmath,Llama-2-70B-Chat,8,0,
out_p13_vmath,Llama-2-70B-Chat,9,0,
out_p13_vparametrization,Llama-2-70B-Chat,0,0,
out_p13_vparametrization,Llama-2-70B-Chat,1,0,
out_p13_vparametrization,Llama-2-70B-Chat,2,1,*
out_p13_vparametrization,Llama-2-70B-Chat,3,0,
out_p13_vparametrization,Llama-2-70B-Chat,4,0,
out_p13_vparametrization,Llama-2-70B-Chat,5,0,
out_p13_vparametrization,Llama-2-70B-Chat,6,0,
out_p13_vparametrization,Llama-2-70B-Chat,7,0,
out_p13_vparametrization,Llama-2-70B-Chat,8,0,
out_p13_vparametrization,Llama-2-70B-Chat,9,0,
out_p14_vadversarial,Llama-2-70B-Chat,0,0,
out_p14_vadversarial,Llama-2-70B-Chat,1,0,
out_p14_vadversarial,Llama-2-70B-Chat,2,0,
out_p14_vadversarial,Llama-2-70B-Chat,3,0,
out_p14_vadversarial,Llama-2-70B-Chat,4,0,
out_p14_vadversarial,Llama-2-70B-Chat,5,0,
out_p14_vadversarial,Llama-2-70B-Chat,6,0,
out_p14_vadversarial,Llama-2-70B-Chat,7,0,
out_p14_vadversarial,Llama-2-70B-Chat,8,0,
out_p14_vadversarial,Llama-2-70B-Chat,9,0,
out_p14_vcommon,Llama-2-70B-Chat,0,0,
out_p14_vcommon,Llama-2-70B-Chat,1,0,
out_p14_vcommon,Llama-2-70B-Chat,2,0,
out_p14_vcommon,Llama-2-70B-Chat,3,0,
out_p14_vcommon,Llama-2-70B-Chat,4,0,
out_p14_vcommon,Llama-2-70B-Chat,5,0,
out_p14_vcommon,Llama-2-70B-Chat,6,0,
out_p14_vcommon,Llama-2-70B-Chat,7,0,
out_p14_vcommon,Llama-2-70B-Chat,8,0,
out_p14_vcommon,Llama-2-70B-Chat,9,0,
out_p14_vlinguistic_obfuscation,Llama-2-70B-Chat,0,0,
out_p14_vlinguistic_obfuscation,Llama-2-70B-Chat,1,0,
out_p14_vlinguistic_obfuscation,Llama-2-70B-Chat,2,0,
out_p14_vlinguistic_obfuscation,Llama-2-70B-Chat,3,0,
out_p14_vlinguistic_obfuscation,Llama-2-70B-Chat,4,0,
out_p14_vlinguistic_obfuscation,Llama-2-70B-Chat,5,0,
out_p14_vlinguistic_obfuscation,Llama-2-70B-Chat,6,0,
out_p14_vlinguistic_obfuscation,Llama-2-70B-Chat,7,0,
out_p14_vlinguistic_obfuscation,Llama-2-70B-Chat,8,0,
out_p14_vlinguistic_obfuscation,Llama-2-70B-Chat,9,0,
out_p14_vmath,Llama-2-70B-Chat,0,0,
out_p14_vmath,Llama-2-70B-Chat,1,0,
out_p14_vmath,Llama-2-70B-Chat,2,0,
out_p14_vmath,Llama-2-70B-Chat,3,0,
out_p14_vmath,Llama-2-70B-Chat,4,0,
out_p14_vmath,Llama-2-70B-Chat,5,0,
out_p14_vmath,Llama-2-70B-Chat,6,0,
out_p14_vmath,Llama-2-70B-Chat,7,0,
out_p14_vmath,Llama-2-70B-Chat,8,0,
out_p14_vmath,Llama-2-70B-Chat,9,0,
out_p14_vparametrization,Llama-2-70B-Chat,0,0,
out_p14_vparametrization,Llama-2-70B-Chat,1,0,
out_p14_vparametrization,Llama-2-70B-Chat,2,0,
out_p14_vparametrization,Llama-2-70B-Chat,3,0,
out_p14_vparametrization,Llama-2-70B-Chat,4,0,
out_p14_vparametrization,Llama-2-70B-Chat,5,0,
out_p14_vparametrization,Llama-2-70B-Chat,6,0,
out_p14_vparametrization,Llama-2-70B-Chat,7,0,
out_p14_vparametrization,Llama-2-70B-Chat,8,0,
out_p14_vparametrization,Llama-2-70B-Chat,9,0,
out_p15_vadversarial,Llama-2-70B-Chat,0,0,
out_p15_vadversarial,Llama-2-70B-Chat,1,0,
out_p15_vadversarial,Llama-2-70B-Chat,2,0,
out_p15_vadversarial,Llama-2-70B-Chat,3,0,
out_p15_vadversarial,Llama-2-70B-Chat,4,0,
out_p15_vadversarial,Llama-2-70B-Chat,5,0,
out_p15_vadversarial,Llama-2-70B-Chat,6,0,
out_p15_vadversarial,Llama-2-70B-Chat,7,0,
out_p15_vadversarial,Llama-2-70B-Chat,8,0,
out_p15_vadversarial,Llama-2-70B-Chat,9,0,
out_p15_vcommon,Llama-2-70B-Chat,0,0,
out_p15_vcommon,Llama-2-70B-Chat,1,0,
out_p15_vcommon,Llama-2-70B-Chat,2,0,
out_p15_vcommon,Llama-2-70B-Chat,3,0,
out_p15_vcommon,Llama-2-70B-Chat,4,1,
out_p15_vcommon,Llama-2-70B-Chat,5,0,
out_p15_vcommon,Llama-2-70B-Chat,6,0,
out_p15_vcommon,Llama-2-70B-Chat,7,0,
out_p15_vcommon,Llama-2-70B-Chat,8,0,
out_p15_vcommon,Llama-2-70B-Chat,9,1,
out_p15_vlinguistic_obfuscation,Llama-2-70B-Chat,0,0,
out_p15_vlinguistic_obfuscation,Llama-2-70B-Chat,1,0,
out_p15_vlinguistic_obfuscation,Llama-2-70B-Chat,2,0,
out_p15_vlinguistic_obfuscation,Llama-2-70B-Chat,3,1,
out_p15_vlinguistic_obfuscation,Llama-2-70B-Chat,4,0,
out_p15_vlinguistic_obfuscation,Llama-2-70B-Chat,5,0,
out_p15_vlinguistic_obfuscation,Llama-2-70B-Chat,6,0,
out_p15_vlinguistic_obfuscation,Llama-2-70B-Chat,7,0,
out_p15_vlinguistic_obfuscation,Llama-2-70B-Chat,8,0,
out_p15_vlinguistic_obfuscation,Llama-2-70B-Chat,9,0,
out_p15_vmath,Llama-2-70B-Chat,0,0,
out_p15_vmath,Llama-2-70B-Chat,1,1,
out_p15_vmath,Llama-2-70B-Chat,2,1,
out_p15_vmath,Llama-2-70B-Chat,3,0,
out_p15_vmath,Llama-2-70B-Chat,4,0,
out_p15_vmath,Llama-2-70B-Chat,5,0,
out_p15_vmath,Llama-2-70B-Chat,6,0,
out_p15_vmath,Llama-2-70B-Chat,7,0,
out_p15_vmath,Llama-2-70B-Chat,8,0,
out_p15_vmath,Llama-2-70B-Chat,9,0,
out_p15_vparametrization,Llama-2-70B-Chat,0,0,
out_p15_vparametrization,Llama-2-70B-Chat,1,0,
out_p15_vparametrization,Llama-2-70B-Chat,2,0,
out_p15_vparametrization,Llama-2-70B-Chat,3,0,
out_p15_vparametrization,Llama-2-70B-Chat,4,0,
out_p15_vparametrization,Llama-2-70B-Chat,5,0,
out_p15_vparametrization,Llama-2-70B-Chat,6,0,
out_p15_vparametrization,Llama-2-70B-Chat,7,0,
out_p15_vparametrization,Llama-2-70B-Chat,8,0,
out_p15_vparametrization,Llama-2-70B-Chat,9,0,
out_p16_vadversarial,Llama-2-70B-Chat,0,0,
out_p16_vadversarial,Llama-2-70B-Chat,1,0,
out_p16_vadversarial,Llama-2-70B-Chat,2,0,
out_p16_vadversarial,Llama-2-70B-Chat,3,0,
out_p16_vadversarial,Llama-2-70B-Chat,4,0,
out_p16_vadversarial,Llama-2-70B-Chat,5,0,
out_p16_vadversarial,Llama-2-70B-Chat,6,0,
out_p16_vadversarial,Llama-2-70B-Chat,7,0,
out_p16_vadversarial,Llama-2-70B-Chat,8,0,
out_p16_vadversarial,Llama-2-70B-Chat,9,0,
out_p16_vcommon,Llama-2-70B-Chat,0,0,
out_p16_vcommon,Llama-2-70B-Chat,1,0,
out_p16_vcommon,Llama-2-70B-Chat,2,0,
out_p16_vcommon,Llama-2-70B-Chat,3,0,
out_p16_vcommon,Llama-2-70B-Chat,4,0,
out_p16_vcommon,Llama-2-70B-Chat,5,0,
out_p16_vcommon,Llama-2-70B-Chat,6,0,
out_p16_vcommon,Llama-2-70B-Chat,7,0,
out_p16_vcommon,Llama-2-70B-Chat,8,0,
out_p16_vcommon,Llama-2-70B-Chat,9,0,
out_p16_vlinguistic_obfuscation,Llama-2-70B-Chat,0,0,
out_p16_vlinguistic_obfuscation,Llama-2-70B-Chat,1,0,
out_p16_vlinguistic_obfuscation,Llama-2-70B-Chat,2,0,
out_p16_vlinguistic_obfuscation,Llama-2-70B-Chat,3,0,
out_p16_vlinguistic_obfuscation,Llama-2-70B-Chat,4,0,
out_p16_vlinguistic_obfuscation,Llama-2-70B-Chat,5,0,
out_p16_vlinguistic_obfuscation,Llama-2-70B-Chat,6,0,
out_p16_vlinguistic_obfuscation,Llama-2-70B-Chat,7,0,
out_p16_vlinguistic_obfuscation,Llama-2-70B-Chat,8,0,
out_p16_vlinguistic_obfuscation,Llama-2-70B-Chat,9,0,
out_p16_vmath,Llama-2-70B-Chat,0,0,
out_p16_vmath,Llama-2-70B-Chat,1,0,
out_p16_vmath,Llama-2-70B-Chat,2,0,
out_p16_vmath,Llama-2-70B-Chat,3,0,
out_p16_vmath,Llama-2-70B-Chat,4,0,
out_p16_vmath,Llama-2-70B-Chat,5,0,
out_p16_vmath,Llama-2-70B-Chat,6,0,
out_p16_vmath,Llama-2-70B-Chat,7,0,
out_p16_vmath,Llama-2-70B-Chat,8,0,
out_p16_vmath,Llama-2-70B-Chat,9,0,
out_p16_vparametrization,Llama-2-70B-Chat,0,0,
out_p16_vparametrization,Llama-2-70B-Chat,1,0,
out_p16_vparametrization,Llama-2-70B-Chat,2,0,
out_p16_vparametrization,Llama-2-70B-Chat,3,0,
out_p16_vparametrization,Llama-2-70B-Chat,4,0,
out_p16_vparametrization,Llama-2-70B-Chat,5,0,
out_p16_vparametrization,Llama-2-70B-Chat,6,0,
out_p16_vparametrization,Llama-2-70B-Chat,7,0,
out_p16_vparametrization,Llama-2-70B-Chat,8,0,
out_p16_vparametrization,Llama-2-70B-Chat,9,0,
out_p17_vadversarial,Llama-2-70B-Chat,0,0,
out_p17_vadversarial,Llama-2-70B-Chat,1,0,
out_p17_vadversarial,Llama-2-70B-Chat,2,0,
out_p17_vadversarial,Llama-2-70B-Chat,3,0,
out_p17_vadversarial,Llama-2-70B-Chat,4,0,
out_p17_vadversarial,Llama-2-70B-Chat,5,0,
out_p17_vadversarial,Llama-2-70B-Chat,6,0,
out_p17_vadversarial,Llama-2-70B-Chat,7,0,
out_p17_vadversarial,Llama-2-70B-Chat,8,0,
out_p17_vadversarial,Llama-2-70B-Chat,9,0,
out_p17_vcommon,Llama-2-70B-Chat,0,0,
out_p17_vcommon,Llama-2-70B-Chat,1,0,
out_p17_vcommon,Llama-2-70B-Chat,2,0,
out_p17_vcommon,Llama-2-70B-Chat,3,0,
out_p17_vcommon,Llama-2-70B-Chat,4,0,
out_p17_vcommon,Llama-2-70B-Chat,5,0,
out_p17_vcommon,Llama-2-70B-Chat,6,0,
out_p17_vcommon,Llama-2-70B-Chat,7,0,
out_p17_vcommon,Llama-2-70B-Chat,8,0,
out_p17_vcommon,Llama-2-70B-Chat,9,0,
out_p17_vlinguistic_obfuscation,Llama-2-70B-Chat,0,0,
out_p17_vlinguistic_obfuscation,Llama-2-70B-Chat,1,0,
out_p17_vlinguistic_obfuscation,Llama-2-70B-Chat,2,0,
out_p17_vlinguistic_obfuscation,Llama-2-70B-Chat,3,0,
out_p17_vlinguistic_obfuscation,Llama-2-70B-Chat,4,0,
out_p17_vlinguistic_obfuscation,Llama-2-70B-Chat,5,0,
out_p17_vlinguistic_obfuscation,Llama-2-70B-Chat,6,0,
out_p17_vlinguistic_obfuscation,Llama-2-70B-Chat,7,0,
out_p17_vlinguistic_obfuscation,Llama-2-70B-Chat,8,0,
out_p17_vlinguistic_obfuscation,Llama-2-70B-Chat,9,0,
out_p17_vmath,Llama-2-70B-Chat,0,0,
out_p17_vmath,Llama-2-70B-Chat,1,0,
out_p17_vmath,Llama-2-70B-Chat,2,0,
out_p17_vmath,Llama-2-70B-Chat,3,0,
out_p17_vmath,Llama-2-70B-Chat,4,0,
out_p17_vmath,Llama-2-70B-Chat,5,0,
out_p17_vmath,Llama-2-70B-Chat,6,0,
out_p17_vmath,Llama-2-70B-Chat,7,0,
out_p17_vmath,Llama-2-70B-Chat,8,0,
out_p17_vmath,Llama-2-70B-Chat,9,0,
out_p17_vparametrization,Llama-2-70B-Chat,0,0,
out_p17_vparametrization,Llama-2-70B-Chat,1,0,
out_p17_vparametrization,Llama-2-70B-Chat,2,0,
out_p17_vparametrization,Llama-2-70B-Chat,3,0,
out_p17_vparametrization,Llama-2-70B-Chat,4,0,
out_p17_vparametrization,Llama-2-70B-Chat,5,0,
out_p17_vparametrization,Llama-2-70B-Chat,6,0,
out_p17_vparametrization,Llama-2-70B-Chat,7,0,
out_p17_vparametrization,Llama-2-70B-Chat,8,0,
out_p17_vparametrization,Llama-2-70B-Chat,9,0,
out_p18_vadversarial,Llama-2-70B-Chat,0,0,
out_p18_vadversarial,Llama-2-70B-Chat,1,0,
out_p18_vadversarial,Llama-2-70B-Chat,2,0,
out_p18_vadversarial,Llama-2-70B-Chat,3,1,
out_p18_vadversarial,Llama-2-70B-Chat,4,0,
out_p18_vadversarial,Llama-2-70B-Chat,5,0,
out_p18_vadversarial,Llama-2-70B-Chat,6,1,
out_p18_vadversarial,Llama-2-70B-Chat,7,1,*
out_p18_vadversarial,Llama-2-70B-Chat,8,0,
out_p18_vadversarial,Llama-2-70B-Chat,9,0,
out_p18_vcommon,Llama-2-70B-Chat,0,1,
out_p18_vcommon,Llama-2-70B-Chat,1,1,
out_p18_vcommon,Llama-2-70B-Chat,2,0,
out_p18_vcommon,Llama-2-70B-Chat,3,1,
out_p18_vcommon,Llama-2-70B-Chat,4,1,
out_p18_vcommon,Llama-2-70B-Chat,5,1,
out_p18_vcommon,Llama-2-70B-Chat,6,1,
out_p18_vcommon,Llama-2-70B-Chat,7,1,
out_p18_vcommon,Llama-2-70B-Chat,8,1,
out_p18_vcommon,Llama-2-70B-Chat,9,1,
out_p18_vlinguistic_obfuscation,Llama-2-70B-Chat,0,0,
out_p18_vlinguistic_obfuscation,Llama-2-70B-Chat,1,0,
out_p18_vlinguistic_obfuscation,Llama-2-70B-Chat,2,0,
out_p18_vlinguistic_obfuscation,Llama-2-70B-Chat,3,0,
out_p18_vlinguistic_obfuscation,Llama-2-70B-Chat,4,0,
out_p18_vlinguistic_obfuscation,Llama-2-70B-Chat,5,0,
out_p18_vlinguistic_obfuscation,Llama-2-70B-Chat,6,0,
out_p18_vlinguistic_obfuscation,Llama-2-70B-Chat,7,0,
out_p18_vlinguistic_obfuscation,Llama-2-70B-Chat,8,0,
out_p18_vlinguistic_obfuscation,Llama-2-70B-Chat,9,0,
out_p18_vmath,Llama-2-70B-Chat,0,0,
out_p18_vmath,Llama-2-70B-Chat,1,0,
out_p18_vmath,Llama-2-70B-Chat,2,0,
out_p18_vmath,Llama-2-70B-Chat,3,1,
out_p18_vmath,Llama-2-70B-Chat,4,0,
out_p18_vmath,Llama-2-70B-Chat,5,0,
out_p18_vmath,Llama-2-70B-Chat,6,0,
out_p18_vmath,Llama-2-70B-Chat,7,0,
out_p18_vmath,Llama-2-70B-Chat,8,1,
out_p18_vmath,Llama-2-70B-Chat,9,1,
out_p18_vparametrization,Llama-2-70B-Chat,0,1,
out_p18_vparametrization,Llama-2-70B-Chat,1,1,
out_p18_vparametrization,Llama-2-70B-Chat,2,1,
out_p18_vparametrization,Llama-2-70B-Chat,3,1,
out_p18_vparametrization,Llama-2-70B-Chat,4,1,
out_p18_vparametrization,Llama-2-70B-Chat,5,1,
out_p18_vparametrization,Llama-2-70B-Chat,6,1,
out_p18_vparametrization,Llama-2-70B-Chat,7,0,
out_p18_vparametrization,Llama-2-70B-Chat,8,1,
out_p18_vparametrization,Llama-2-70B-Chat,9,1,
out_p19_vadversarial,Llama-2-70B-Chat,0,0,
out_p19_vadversarial,Llama-2-70B-Chat,1,0,
out_p19_vadversarial,Llama-2-70B-Chat,2,0,
out_p19_vadversarial,Llama-2-70B-Chat,3,0,
out_p19_vadversarial,Llama-2-70B-Chat,4,0,
out_p19_vadversarial,Llama-2-70B-Chat,5,1,
out_p19_vadversarial,Llama-2-70B-Chat,6,0,
out_p19_vadversarial,Llama-2-70B-Chat,7,0,
out_p19_vadversarial,Llama-2-70B-Chat,8,0,
out_p19_vadversarial,Llama-2-70B-Chat,9,0,
out_p19_vcommon,Llama-2-70B-Chat,0,0,
out_p19_vcommon,Llama-2-70B-Chat,1,0,
out_p19_vcommon,Llama-2-70B-Chat,2,0,
out_p19_vcommon,Llama-2-70B-Chat,3,0,
out_p19_vcommon,Llama-2-70B-Chat,4,0,
out_p19_vcommon,Llama-2-70B-Chat,5,0,
out_p19_vcommon,Llama-2-70B-Chat,6,0,
out_p19_vcommon,Llama-2-70B-Chat,7,0,
out_p19_vcommon,Llama-2-70B-Chat,8,0,
out_p19_vcommon,Llama-2-70B-Chat,9,0,
out_p19_vlinguistic_obfuscation,Llama-2-70B-Chat,0,0,
out_p19_vlinguistic_obfuscation,Llama-2-70B-Chat,1,0,
out_p19_vlinguistic_obfuscation,Llama-2-70B-Chat,2,0,
out_p19_vlinguistic_obfuscation,Llama-2-70B-Chat,3,0,
out_p19_vlinguistic_obfuscation,Llama-2-70B-Chat,4,0,
out_p19_vlinguistic_obfuscation,Llama-2-70B-Chat,5,0,
out_p19_vlinguistic_obfuscation,Llama-2-70B-Chat,6,0,
out_p19_vlinguistic_obfuscation,Llama-2-70B-Chat,7,0,
out_p19_vlinguistic_obfuscation,Llama-2-70B-Chat,8,0,
out_p19_vlinguistic_obfuscation,Llama-2-70B-Chat,9,0,
out_p19_vmath,Llama-2-70B-Chat,0,0,
out_p19_vmath,Llama-2-70B-Chat,1,0,
out_p19_vmath,Llama-2-70B-Chat,2,1,
out_p19_vmath,Llama-2-70B-Chat,3,0,
out_p19_vmath,Llama-2-70B-Chat,4,1,
