Puzzle_ID,Model_Name,Run #,Is_Correct
out_p21_vadversarial,gpt-4-1106-preview,1,1
out_p21_vadversarial,gpt-4-1106-preview,2,1
out_p21_vadversarial,gpt-4-1106-preview,3,1
out_p21_vadversarial,gpt-4-1106-preview,4,1
out_p21_vcommon,gpt-4-1106-preview,0,1
out_p21_vcommon,gpt-4-1106-preview,1,1
out_p21_vcommon,gpt-4-1106-preview,2,1
out_p21_vcommon,gpt-4-1106-preview,3,1
out_p21_vcommon,gpt-4-1106-preview,4,1
out_p21_vlinguistic_obfuscation,gpt-4-1106-preview,0,1
out_p21_vlinguistic_obfuscation,gpt-4-1106-preview,1,1
out_p21_vlinguistic_obfuscation,gpt-4-1106-preview,2,1
out_p21_vlinguistic_obfuscation,gpt-4-1106-preview,3,1
out_p21_vlinguistic_obfuscation,gpt-4-1106-preview,4,1
out_p21_vmath,gpt-4-1106-preview,0,1
out_p21_vmath,gpt-4-1106-preview,1,1
out_p21_vmath,gpt-4-1106-preview,2,1
out_p21_vmath,gpt-4-1106-preview,3,1
out_p21_vmath,gpt-4-1106-preview,4,1
out_p21_vparametrization,gpt-4-1106-preview,0,1
out_p21_vparametrization,gpt-4-1106-preview,1,1
out_p21_vparametrization,gpt-4-1106-preview,2,1
out_p21_vparametrization,gpt-4-1106-preview,3,1
out_p21_vparametrization,gpt-4-1106-preview,4,1
out_p22_vadversarial,gpt-4-1106-preview,0,1
out_p22_vadversarial,gpt-4-1106-preview,1,1
out_p22_vadversarial,gpt-4-1106-preview,2,1
out_p22_vadversarial,gpt-4-1106-preview,3,1
out_p22_vadversarial,gpt-4-1106-preview,4,1
out_p22_vcommon,gpt-4-1106-preview,0,1
out_p22_vcommon,gpt-4-1106-preview,1,1
out_p22_vcommon,gpt-4-1106-preview,2,1
out_p22_vcommon,gpt-4-1106-preview,3,1
out_p22_vcommon,gpt-4-1106-preview,4,1
out_p22_vlinguistic_obfuscation,gpt-4-1106-preview,0,1
out_p22_vlinguistic_obfuscation,gpt-4-1106-preview,1,1
out_p22_vlinguistic_obfuscation,gpt-4-1106-preview,2,1
out_p22_vlinguistic_obfuscation,gpt-4-1106-preview,3,1
out_p22_vlinguistic_obfuscation,gpt-4-1106-preview,4,1
out_p22_vmath,gpt-4-1106-preview,0,1
out_p22_vmath,gpt-4-1106-preview,1,1
out_p22_vmath,gpt-4-1106-preview,2,1
out_p22_vmath,gpt-4-1106-preview,3,1
out_p22_vmath,gpt-4-1106-preview,4,1
out_p22_vparametrization,gpt-4-1106-preview,0,1
out_p22_vparametrization,gpt-4-1106-preview,1,1
out_p22_vparametrization,gpt-4-1106-preview,2,1
out_p22_vparametrization,gpt-4-1106-preview,3,1
out_p22_vparametrization,gpt-4-1106-preview,4,1
out_p23_vadversarial,gpt-4-1106-preview,0,1
out_p23_vadversarial,gpt-4-1106-preview,1,1
out_p23_vadversarial,gpt-4-1106-preview,2,1
out_p23_vadversarial,gpt-4-1106-preview,3,1
out_p23_vadversarial,gpt-4-1106-preview,4,1
out_p23_vcommon,gpt-4-1106-preview,0,1
out_p23_vcommon,gpt-4-1106-preview,1,1
out_p23_vcommon,gpt-4-1106-preview,2,1
out_p23_vcommon,gpt-4-1106-preview,3,1
out_p23_vcommon,gpt-4-1106-preview,4,1
out_p23_vlinguistic_obfuscation,gpt-4-1106-preview,0,1
out_p23_vlinguistic_obfuscation,gpt-4-1106-preview,1,1
out_p23_vlinguistic_obfuscation,gpt-4-1106-preview,2,1
out_p23_vlinguistic_obfuscation,gpt-4-1106-preview,3,1
out_p23_vlinguistic_obfuscation,gpt-4-1106-preview,4,1
out_p23_vmath,gpt-4-1106-preview,0,1
out_p23_vmath,gpt-4-1106-preview,1,1
out_p23_vmath,gpt-4-1106-preview,2,1
out_p23_vmath,gpt-4-1106-preview,3,1
out_p23_vmath,gpt-4-1106-preview,4,1
out_p23_vparametrization,gpt-4-1106-preview,0,0
out_p23_vparametrization,gpt-4-1106-preview,1,0
out_p23_vparametrization,gpt-4-1106-preview,2,0
out_p23_vparametrization,gpt-4-1106-preview,3,1
out_p23_vparametrization,gpt-4-1106-preview,4,0
out_p24_vadversarial,gpt-4-1106-preview,0,1
out_p24_vadversarial,gpt-4-1106-preview,1,1
out_p24_vadversarial,gpt-4-1106-preview,2,1
out_p24_vadversarial,gpt-4-1106-preview,3,1
out_p24_vadversarial,gpt-4-1106-preview,4,1
out_p24_vcommon,gpt-4-1106-preview,0,1
out_p24_vcommon,gpt-4-1106-preview,1,1
out_p24_vcommon,gpt-4-1106-preview,2,1
out_p24_vcommon,gpt-4-1106-preview,3,1
out_p24_vcommon,gpt-4-1106-preview,4,1
out_p24_vlinguistic_obfuscation,gpt-4-1106-preview,0,1
out_p24_vlinguistic_obfuscation,gpt-4-1106-preview,1,1
out_p24_vlinguistic_obfuscation,gpt-4-1106-preview,2,1
out_p24_vlinguistic_obfuscation,gpt-4-1106-preview,3,1
out_p24_vlinguistic_obfuscation,gpt-4-1106-preview,4,1
out_p24_vmath,gpt-4-1106-preview,0,1
out_p24_vmath,gpt-4-1106-preview,1,1
out_p24_vmath,gpt-4-1106-preview,2,1
out_p24_vmath,gpt-4-1106-preview,3,1
out_p24_vmath,gpt-4-1106-preview,4,1
out_p24_vparametrization,gpt-4-1106-preview,0,1
out_p24_vparametrization,gpt-4-1106-preview,1,1
out_p24_vparametrization,gpt-4-1106-preview,2,1
out_p24_vparametrization,gpt-4-1106-preview,3,1
out_p24_vparametrization,gpt-4-1106-preview,4,1
out_p25_vadversarial,gpt-4-1106-preview,0,1
out_p25_vadversarial,gpt-4-1106-preview,1,0
out_p25_vadversarial,gpt-4-1106-preview,2,1
out_p25_vadversarial,gpt-4-1106-preview,3,1
out_p25_vadversarial,gpt-4-1106-preview,4,1
out_p25_vcommon,gpt-4-1106-preview,0,0
out_p25_vcommon,gpt-4-1106-preview,1,1
out_p25_vcommon,gpt-4-1106-preview,2,1
out_p25_vcommon,gpt-4-1106-preview,3,1
out_p25_vcommon,gpt-4-1106-preview,4,1
out_p25_vlinguistic_obfuscation,gpt-4-1106-preview,0,1
out_p25_vlinguistic_obfuscation,gpt-4-1106-preview,1,1
out_p25_vlinguistic_obfuscation,gpt-4-1106-preview,2,1
out_p25_vlinguistic_obfuscation,gpt-4-1106-preview,3,1
out_p25_vlinguistic_obfuscation,gpt-4-1106-preview,4,1
out_p25_vmath,gpt-4-1106-preview,0,1
out_p25_vmath,gpt-4-1106-preview,1,1
out_p25_vmath,gpt-4-1106-preview,2,1
out_p25_vmath,gpt-4-1106-preview,3,1
out_p25_vmath,gpt-4-1106-preview,4,1
out_p25_vparametrization,gpt-4-1106-preview,0,1
out_p25_vparametrization,gpt-4-1106-preview,1,0
out_p25_vparametrization,gpt-4-1106-preview,2,1
out_p25_vparametrization,gpt-4-1106-preview,3,0
out_p25_vparametrization,gpt-4-1106-preview,4,1
